weight,firstName,middleName,lastName,currentTeamId,birthDate,height,wyId,foot,shortName,currentNationalTeamId,passportArea.name,passportArea.id,passportArea.alpha3code,passportArea.alpha2code,role.code2,role.code3,role.name,birthArea.name,birthArea.id,birthArea.alpha3code,birthArea.alpha2code
69,Markel,,Areitio Cedrún,936,7/9/1996,180,344056,right,Markel Areitio,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
89,Unai,,Simón Mendibil,678,11/6/1997,190,344059,right,Unai Simón,1604,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
76,Andoni,,López Saratxo,708,5/4/1996,187,344065,left,Andoni López,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
77,Oriol,,Busquets Mas,759,20/1/1999,185,344046,right,Oriol Busquets,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
67,Óscar,,Rodríguez Arnaiz,712,28/6/1998,174,352789,right,Óscar Rodríguez,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
75,Manuel,,Morlanes Ariño,682,12/1/1999,178,352788,right,Manu Morlanes,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Luca Zinedine,,Zidane,675,13/5/1998,183,352985,right,L. Zidane,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,France,250,FRA,FR
74,Aitor,,Ruibal García,751,22/3/1996,176,357992,right,Aitor Ruibal,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
73,Gonzalo,,Villar del Fraile,702,23/3/1998,180,357981,right,Gonzalo Villar,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
65,Victor,,Pastrana Carrasco,718,27/9/1996,179,359844,left,Pastrana,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
74,Javier,,Jiménez García,767,11/3/1997,182,364844,right,Javi Jiménez,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
0,Antonio,,Moya Vega,734,20/3/1998,0,367391,right,Toni Moya,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
75,Diego,,Alende López,718,25/8/1997,180,372515,right,Alende,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
88,Christian,,Rivera Hernández,802,9/7/1997,191,373713,right,Christian Rivera,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
79,Aly,,Abeid,741,11/12/1997,174,376565,left,A. Abeid,18224,Mauritania,478,MRT,MR,DF,DEF,Defender,Saudi Arabia,682,SAU,SA
0,Francesc,,Regis Crespí,936,30/9/1996,0,390613,right,Xesc Regis,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
74,Carlos Isaac,,Muñoz Obejero,734,30/4/1998,184,396484,right,Carlos Isaac,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
80,Pau,,Francisco Torres,683,16/1/1997,191,400549,left,Pau Torres,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
75,Darío,,Poveda Romera,734,13/3/1997,185,400564,right,Darío Poveda,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
73,Adrián,,López Garrote,763,9/1/1999,185,405969,right,Adrián López,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
0,Juan Cruz,,Agüero Núñez,969,27/5/1999,0,405974,left,Juan Agüero,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
0,Alberto,,Redondo Guijarro,984,22/5/1997,0,406460,right,Alberto Redondo,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
72,Javier,,Ontiveros Parra,683,9/9/1997,170,408293,right,Javi Ontiveros,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
77,Aritz,,Castro Pérez,27267,20/5/1998,179,410869,right,"Aritz	 Castro",null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
0,Giovanni,,Navarro Solé,745,23/6/1999,0,422521,left,Giovanni Navarro,null,Spain,724,ESP,ES,FW,FWD,Forward,Spain,724,ESP,ES
82,Andoni,,Zubiaurre Dorronsoro,723,4/12/1996,188,424431,left,Andoni Zubiaurre,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
73,Imanol,,García Lugea,754,26/12/1995,178,450650,right,Imanol García,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
69,Francisco,,Feuillassier Ábalo,736,12/5/1998,172,461173,right,F. Feuillassier,null,Spain,724,ESP,ES,MD,MID,Midfielder,Argentina,32,ARG,AR
78,Alejandro,,Dos Santos Ferreira,734,15/1/1999,185,471984,right,Alex Dos Santos,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Brazil,76,BRA,BR
60,José,,Alonso Lara,771,7/3/2000,167,472489,right,Lara,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
65,Diego,,Varela Pampín,718,15/3/2000,173,473386,left,Pampín,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
68,Jose Carlos,,Sanchez Gonzalez,710,24/8/1998,177,476095,right,Jose Carlos,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
73,Ander,,Guevara Lajo,723,7/7/1997,180,477352,right,Ander Guevara,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
81,Leonardo,,Miramar Rocha,5122,23/5/1997,198,484931,right,Leonardo Rocha,null,Portugal,620,PRT,PT,FW,FWD,Forward,Portugal,620,PRT,PT
68,Alejandro Miguel,,Mula Sanchez,683,23/7/1996,178,485383,right,Álex Mula,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
68,Eduardo,,Expósito Jaén,677,1/8/1996,178,499843,right,Edu Expósito,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
0,Mujaid,,Sadick Aliu,859,14/3/2000,180,516397,,Mujaid Sadick,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
0,Víctor,,San Bartolomé Prieto,729,26/10/1999,0,517435,right,San Bartolomé,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
72,Carlos,,Redruello Nimo,702,23/6/1997,183,519095,left,Redru,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
65,Fabio,,González Estupiñan,1074,12/2/1997,176,519496,right,Fabio González,null,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
82,Ioritz,,Landeta Batiz,9492,10/10/1995,193,523328,,Ioritz Landeta,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
78,Daniel,,Vivian Moreno,729,5/7/1999,183,525104,,Vivian,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
0,Francisco,,Barbosa Vieites,718,7/5/1999,0,548764,,Fran Vieites,null,Spain,724,ESP,ES,GK,GKP,Goalkeeper,Spain,724,ESP,ES
78,Francisco Guillermo,,Ochoa Magaña,5083,13/7/1985,183,25816,right,G. Ochoa,null,Mexico,484,MEX,MX,GK,GKP,Goalkeeper,Mexico,484,MEX,MX
62,Roman,,Zozulya,685,17/11/1989,175,105380,right,R. Zozulya,null,Ukraine,804,UKR,UA,FW,FWD,Forward,Ukraine,804,UKR,UA
73,David,,Costas Cordal,692,26/3/1995,184,275296,right,David Costas,null,Spain,724,ESP,ES,DF,DEF,Defender,Spain,724,ESP,ES
66,Dejan,,Dražić,14376,26/9/1995,178,282994,right,D. Dražić,null,Serbia,688,SRB,RS,MD,MID,Midfielder,Serbia,688,SRB,RS
62,Alejandro,,Pozo Pozo,846,22/2/1999,173,396513,right,Alex Pozo,1604,Spain,724,ESP,ES,MD,MID,Midfielder,Spain,724,ESP,ES
72,Izet,,Hajrović,9417,4/8/1991,177,49992,left,I. Hajrović,null,Bosnia-Herzegovina,70,BIH,BA,MD,MID,Midfielder,Switzerland,756,CHE,CH
67,Wesley,,Sneijder,16444,9/6/1984,171,20531,right,W. Sneijder,null,Netherlands,528,NLD,NL,MD,MID,Midfielder,Netherlands,528,NLD,NL
83,Raïs,,M'Bolhi Ouhab,16468,25/4/1986,188,139295,right,R. M'Bolhi,16009,Algeria,12,DZA,DZ,GK,GKP,Goalkeeper,France,250,FRA,FR
86,Konstantinos,,Mitroglou,3771,12/3/1988,188,93331,left,K. Mitroglou,12678,Germany,276,DEU,DE,FW,FWD,Forward,Greece,300,GRC,GR
82,Sloan,,Privat,3814,24/7/1989,186,25479,right,S. Privat,18799,France,250,FRA,FR,FW,FWD,Forward,French Guiana,254,GUF,GF
77,Emmanuel,,Bourgaud,3829,25/10/1987,179,29590,right,E. Bourgaud,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
84,Romain,,Thomas,3799,12/6/1988,193,29474,left,R. Thomas,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
72,Kévin,,Bérigaud,34760,9/5/1988,176,26665,right,K. Bérigaud,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
78,Emmanuel,,Imorou,3783,16/9/1988,181,70171,left,E. Imorou,18884,Benin,204,BEN,BJ,DF,DEF,Defender,France,250,FRA,FR
86,Alexander ,,Toft Søderlund,7091,3/8/1987,187,54819,right,A. Søderlund,null,Norway,578,NOR,NO,FW,FWD,Forward,Norway,578,NOR,NO
68,Jonathan,,Delaplace,3788,20/3/1986,167,38236,right,J. Delaplace,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
69,Jérémy,,Grimm,3779,27/3/1987,181,29137,right,J. Grimm,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
70,Saliou,,Ciss,3799,15/6/1989,175,54313,left,S. Ciss,null,Senegal,686,SEN,SN,DF,DEF,Defender,Senegal,686,SEN,SN
66,Jimmy,,Giraudon,3795,16/1/1992,184,29291,right,J. Giraudon,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
80,Chris,,Philipps,13505,8/3/1994,182,138577,right,C. Philipps,14765,Luxembourg,442,LUX,LU,MD,MID,Midfielder,Luxembourg,442,LUX,LU
74,Mohamed Youcef,,Belaïli,16232,14/3/1992,178,119448,right,Y. Belaïli,null,Algeria,12,DZA,DZ,FW,FWD,Forward,Algeria,12,DZA,DZ
73,Pierrick,,Capelle,3799,15/4/1987,181,27646,left,P. Capelle,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
89,Ernest,,Seka,3792,22/6/1987,185,29588,right,E. Seka,19649,Guinea,324,GIN,GN,DF,DEF,Defender,France,250,FRA,FR
72,Raphaël,,Adiceam,4244,3/7/1990,179,29314,,R. Adiceam,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
79,Kevin,,Rimane,3928,23/2/1991,180,26603,right,K. Rimane,18799,French Guiana,254,GUF,GF,DF,DEF,Defender,French Guiana,254,GUF,GF
75,Christopher,,Hérelle,3775,22/8/1992,188,28314,right,C. Hérelle,null,Martinique,474,MTQ,MQ,DF,DEF,Defender,France,250,FRA,FR
70,Rachid,,Ghezzal,1631,9/5/1992,182,28117,left,R. Ghezzal,16009,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
77,Dimitri,,Liénard,3779,13/2/1988,184,28990,left,D. Liénard,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
77,Pablo,,Martinez,3779,21/2/1989,182,29616,left,P. Martinez,null,Spain,724,ESP,ES,DF,DEF,Defender,France,250,FRA,FR
79,Quentin,,Beunardeau,9630,27/2/1994,184,28055,right,Q. Beunardeau,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
76,Jordan,,Ikoko,3785,3/2/1994,177,28528,right,J. Ikoko,null,Congo DR,180,COD,CD,DF,DEF,Defender,France,250,FRA,FR
78,Adrien ,,Tameze,3775,4/11/1994,180,28230,right,A. Tameze,null,Cameroon,120,CMR,CM,MD,MID,Midfielder,France,250,FRA,FR
74,Karim,,Azamoum,700,17/1/1990,178,28866,right,K. Azamoum,null,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
81,Ádám,,Lang,11611,17/1/1993,188,76201,right,Á. Lang,10451,Hungary,348,HUN,HU,DF,DEF,Defender,Hungary,348,HUN,HU
65,Bryan,,Pelé,3795,25/3/1992,169,29641,left,B. Pelé,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
67,Florent,,Mollet,3787,19/11/1991,170,30437,right,F. Mollet,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
73,Jordan,,Marié,3804,29/9/1991,177,30427,right,J. Marié,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
81,Ibrahim,,Amadou,680,6/4/1993,184,28232,right,I. Amadou,null,France,250,FRA,FR,MD,MID,Midfielder,Cameroon,120,CMR,CM
76,Arnold,,Bouka Moutou,3804,28/11/1988,176,29843,left,A. Bouka Moutou,null,Congo,178,COG,CG,DF,DEF,Defender,France,250,FRA,FR
85,Santy,,Ngom,3924,7/3/1993,181,28073,right,S. Ngom,null,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
81,Gaëtan ,,Laborde,3787,3/5/1994,182,27955,left,G. Laborde,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
78,Guessouma,,Fofana,3785,17/12/1992,184,28948,right,G. Fofana,null,Mali,466,MLI,ML,MD,MID,Midfielder,France,250,FRA,FR
76,Yassine,,Benzia,4487,8/9/1994,178,28122,right,Y. Benzia,16009,Algeria,12,DZA,DZ,FW,FWD,Forward,France,250,FRA,FR
72,Fouad,,Chafik,3804,16/10/1986,183,29748,right,F. Chafik,null,Morocco,504,MAR,MA,DF,DEF,Defender,France,250,FRA,FR
71,Ruben,,Aguilar,3787,26/4/1993,172,28335,right,R. Aguilar,null,Spain,724,ESP,ES,DF,DEF,Defender,France,250,FRA,FR
73,Thomas,,Touré,3799,27/12/1993,175,27959,right,T. Touré,null,Côte d'Ivoire,384,CIV,CI,FW,FWD,Forward,France,250,FRA,FR
76,Opa,,Nguette,3777,8/7/1994,182,28965,right,O. Nguette,19314,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
72,Nabil,,Fekir,3766,18/7/1993,173,28115,left,N. Fekir,4418,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
84,Carlos Miguel,,Ribeiro Dias,13505,26/2/1993,183,135937,right,Cafú,null,Portugal,620,PRT,PT,MD,MID,Midfielder,Portugal,620,PRT,PT
86,Mehdi Jean,,Tahrat,3773,24/1/1990,193,28364,right,M. Tahrat,16009,Algeria,12,DZA,DZ,DF,DEF,Defender,France,250,FRA,FR
78,Théo,,Pellenard,3772,4/3/1994,184,27958,left,T. Pellenard,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
72,Christopher,,Martins Pereira,3795,19/2/1997,188,216614,right,C. Martins Pereira,14765,Cape Verde Islands,132,CPV,CV,MD,MID,Midfielder,Luxembourg,442,LUX,LU
70,Adrián Luciano,,Santos Sahibeddine,3977,9/8/1994,179,207061,,A. Sahibeddine,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
74,Brian Leonel,,Fernández,15412,26/9/1994,172,207002,right,B. Fernández,null,Argentina,32,ARG,AR,FW,FWD,Forward,Argentina,32,ARG,AR
77,Benjamin ,,Kantie Karamoko,7114,17/5/1995,192,209102,right,B. Karamoko,null,Côte d'Ivoire,384,CIV,CI,DF,DEF,Defender,France,250,FRA,FR
81,Anthony,,Walongwa,3924,15/10/1993,182,217867,right,A. Walongwa,25272,Congo DR,180,COD,CD,DF,DEF,Defender,France,250,FRA,FR
82,Loïs,,Diony,3782,20/12/1992,183,217878,right,L. Diony,null,Martinique,474,MTQ,MQ,FW,FWD,Forward,France,250,FRA,FR
73,Hamari,,Traoré,3774,27/1/1992,175,228963,right,H. Traoré,null,Mali,466,MLI,ML,DF,DEF,Defender,Mali,466,MLI,ML
63,Afonso,,Mendes Ribeiro Figueiredo,9611,6/1/1993,169,222761,left,Afonso Figueiredo,null,Portugal,620,PRT,PT,DF,DEF,Defender,Portugal,620,PRT,PT
71,Harisson,,Manzala,3799,6/3/1994,177,229198,right,H. Manzala,null,Congo DR,180,COD,CD,MD,MID,Midfielder,France,250,FRA,FR
68,Benjamin,,Bourigeaud,3774,14/1/1994,178,228981,right,B. Bourigeaud,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
86,Jérôme,,Prior,3772,8/8/1995,187,229078,right,J. Prior,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
75,Wylan,,Cyprien,3775,28/1/1995,180,228983,right,W. Cyprien,null,France,250,FRA,FR,MD,MID,Midfielder,Guadeloupe,312,GLP,GP
84,Thomas,,Didillon,5068,28/11/1995,193,229110,right,T. Didillon,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
69,Gnaly Maxwell,,Cornet,3766,27/9/1996,179,228946,left,M. Cornet,null,France,250,FRA,FR,FW,FWD,Forward,Côte d'Ivoire,384,CIV,CI
80,Yann,,Bodiger,3780,9/2/1995,188,229140,left,Y. Bodiger,34101,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
0,Najib,,Gandi,3924,23/6/1994,0,229119,,N. Gandi,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
78,Florian,,Escales,4058,3/2/1996,184,228936,left,F. Escales,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
66,Adrien,,Hunou,3774,19/1/1994,176,229124,right,A. Hunou,34101,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
83,Gautier,,Lloris,3775,18/7/1995,191,231166,left,G. Lloris,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
87,Séga,,Coulibaly,3792,9/6/1996,184,233855,right,S. Coulibaly,null,France,250,FRA,FR,DF,DEF,Defender,Mali,466,MLI,ML
75,Dorian,,Grange,3917,10/5/1996,184,235448,right,D. Grange,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
75,Jessy,,Benet,3798,24/6/1995,186,240225,left,J. Benet,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
75,Dylan,,Mboumbouni,3917,20/2/1996,182,256933,right,D. Mboumbouni,19610,Central African Republic,140,CAF,CF,DF,DEF,Defender,France,250,FRA,FR
76,Thiago,,Maia Alencar,3776,23/3/1997,179,257750,left,Thiago Maia,null,Brazil,76,BRA,BR,MD,MID,Midfielder,Brazil,76,BRA,BR
70,Valentin,,Rongier,3770,7/12/1994,172,260002,right,V. Rongier,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
68,Dylan,,Bahamboula,11630,22/5/1995,185,331918,right,D. Bahamboula,null,Congo,178,COG,CG,MD,MID,Midfielder,France,250,FRA,FR
84,Makan,,Macalou,3865,7/2/1996,185,265128,right,M. Macalou,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
86,Lukáš,,Pokorný,11242,5/7/1993,190,268659,left,L. Pokorný,null,Czech Republic,203,CZE,CZ,DF,DEF,Defender,Czech Republic,203,CZE,CZ
74,Jordan,,Tell,3925,10/6/1997,185,278513,right,J. Tell,4426,France,250,FRA,FR,FW,FWD,Forward,Guadeloupe,312,GLP,GP
82,Mamadou,,Thiam,1663,20/3/1995,180,278515,right,M. Thiam,null,Senegal,686,SEN,SN,FW,FWD,Forward,France,250,FRA,FR
79,Rémy,,Descamps,3797,25/6/1996,194,279772,left,R. Descamps,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
82,Moussa,,Niakhaté,2460,8/3/1996,190,290119,left,M. Niakhaté,4425,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
78,Mouctar,,Diakhaby,674,19/12/1996,189,292654,right,M. Diakhaby,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
80,Pierre-Daniel,,Nguinda Ndiffon,5070,18/6/1996,184,331916,right,P. Nguinda,null,France,250,FRA,FR,DF,DEF,Defender,Cameroon,120,CMR,CM
79,Habibou Mouhamadou,,Diallo,3777,15/6/1995,186,294697,right,H. Diallo,null,Senegal,686,SEN,SN,FW,FWD,Forward,Senegal,686,SEN,SN
78,Brighton,,Labeau,4059,1/1/1996,181,331913,right,B. Labeau,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
68,Olivier,,Boscagli,3775,18/11/1997,181,296888,left,O. Boscagli,4425,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
78,Anthony,,Ribelin,3899,8/4/1996,180,302908,right,A. Ribelin,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
70,James Edward,,Lea Siliki,3774,12/6/1996,183,325781,left,J. Lea Siliki,null,Cameroon,120,CMR,CM,MD,MID,Midfielder,France,250,FRA,FR
70,Racine,,Coly,3775,8/12/1995,185,326946,left,R. Coly,19314,Senegal,686,SEN,SN,DF,DEF,Defender,Senegal,686,SEN,SN
65,Gauthier,,Hein,3777,7/8/1996,170,330395,left,G. Hein,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
74,Rayan,,Souici,3817,28/2/1998,178,342088,right,R. Souici,null,Algeria,12,DZA,DZ,DF,DEF,Defender,France,250,FRA,FR
85,Olivier,,Verdon,3768,5/10/1995,190,342194,right,O. Verdon,18884,Benin,204,BEN,BJ,DF,DEF,Defender,France,250,FRA,FR
67,Alec,,Georgen,3928,17/9/1998,172,344743,right,A. Georgen,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
0,Sébastien,,Cibois,3928,2/3/1998,186,347192,right,S. Cibois,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
71,Lorenzo,,Callegari,3182,27/2/1998,174,347198,right,L. Callegari,null,Italy,380,ITA,IT,MD,MID,Midfielder,France,250,FRA,FR
70,Alexandros,,Katranis,5187,4/5/1998,174,347277,left,A. Katranis,12684,Greece,300,GRC,GR,DF,DEF,Defender,Greece,300,GRC,GR
69,Maxime,,Bernauer,3927,1/7/1998,184,352987,right,M. Bernauer,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
80,Yannis,,Clementia,3775,5/7/1997,188,367041,right,Y. Clementia,null,France,250,FRA,FR,GK,GKP,Goalkeeper,Martinique,474,MTQ,MQ
85,Alexandre,,Olliero,3770,15/2/1996,193,366573,right,A. Olliero,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
72,Elisha,,Owusu,3768,7/11/1997,182,370093,right,E. Owusu,null,Ghana,288,GHA,GH,MD,MID,Midfielder,France,250,FRA,FR
0,Ruben,,Droehnle,3925,11/7/1998,0,372909,,R. Droehlne,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
91,Gerzino,,Nyamsi,3774,22/1/1997,194,372547,right,G. Nyamsi,4426,Cameroon,120,CMR,CM,DF,DEF,Defender,France,250,FRA,FR
71,Valentin,,Rosier,3804,19/8/1996,175,393214,right,V. Rosier,4425,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
68,Youssef,,Maziz,3854,24/6/1998,175,394009,right,Y. Maziz,null,Morocco,504,MAR,MA,MD,MID,Midfielder,France,250,FRA,FR
74,Antoine,,Bernede,3928,26/5/1999,177,397029,right,A. Bernede,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
0,Corentin,,Faussot,4062,4/1/1998,0,394577,,C. Faussot,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
74,Jordi,,Mboula Queralt,19830,16/3/1999,183,405977,right,Jordi Mboula,null,Congo,178,COG,CG,FW,FWD,Forward,Spain,724,ESP,ES
65,Vincent,,Marcel,3795,9/4/1997,180,421809,left,V. Marcel,null,France,250,FRA,FR,MD,MID,Midfielder,Guadeloupe,312,GLP,GP
58,Lilian,,Fournier,3919,18/5/1998,166,426704,right,L. Fournier,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
0,Clément,,Billemaz,4062,22/9/1998,0,421864,,C. Billemaz,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
66,Mahdi,,Camara,3930,30/6/1998,178,426712,right,M. Camara,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
78,Gabriel,,dos Santos Magalhães,3776,19/12/1997,190,415917,left,Gabriel,null,Brazil,76,BRA,BR,DF,DEF,Defender,Brazil,76,BRA,BR
0,Maxime,,Sivis,4038,1/4/1998,0,426771,,M. Sivis,null,France,250,FRA,FR,MD,MID,Midfielder,France,250,FRA,FR
64,Christopher,,Rocchia,4058,1/2/1998,172,421858,left,C. Rocchia,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
60,Adrien,,Bongiovanni,5070,20/9/1999,170,422514,right,A. Bongiovanni,null,Italy,380,ITA,IT,FW,FWD,Forward,Belgium,56,BEL,BE
0,Samuel,,Robert,4062,12/1/1998,0,436254,,S. Robert,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
78,Driss,,Khalid,3933,7/2/1999,180,437057,right,D. Khalid,null,Morocco,504,MAR,MA,FW,FWD,Forward,France,250,FRA,FR
59,Armand,,Laurienté,3925,4/12/1998,171,437238,right,A. Laurienté,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
73,Randal,,Kolo Muani,3924,5/12/1998,187,437490,,R. Kolo,null,France,250,FRA,FR,FW,FWD,Forward,Congo DR,180,COD,CD
67,Kenny,,Rocha Santos,3930,3/1/2000,174,453631,right,K. Rocha Santos,19166,Cape Verde Islands,132,CPV,CV,MD,MID,Midfielder,Cape Verde Islands,132,CPV,CV
0,Vincent,,Peugnet,3919,5/2/1998,0,454268,,V. Peugnet,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
65,Bryan,,Mbeumo,3795,2/8/1999,171,454388,left,B. Mbeumo,null,France,250,FRA,FR,FW,FWD,Forward,France,250,FRA,FR
66,Timothy,,Weah,3928,22/2/2000,185,471774,right,T. Weah,8134,France,250,FRA,FR,FW,FWD,Forward,United States,840,USA,US
65,Julien,,Serrano,19831,13/2/1998,181,472126,left,J. Serrano,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
72,Yacine,,Adli,3928,29/7/2000,183,472194,right,Y. Adli,4423,Algeria,12,DZA,DZ,MD,MID,Midfielder,France,250,FRA,FR
76,Aurélien,,Tchouaméni,3772,27/1/2000,185,480145,right,A. Tchouaméni,4423,Cameroon,120,CMR,CM,MD,MID,Midfielder,France,250,FRA,FR
0,Bastien,,Rempp,3934,11/11/1998,0,482153,,B. Rempp,null,France,250,FRA,FR,GK,GKP,Goalkeeper,France,250,FRA,FR
81,Oumar,,Solet Bomawoko,3917,7/2/2000,192,486593,right,O. Solet,33157,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
0,Dylan,,Lempereur,3919,24/10/1998,0,487983,,D. Lempereur,null,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
55,Yusuf,,Sari,3797,20/11/1998,165,489202,left,Y. Sari,4693,Turkey,792,TUR,TR,MD,MID,Midfielder,France,250,FRA,FR
62,Andy,,Pelmard,3902,12/3/2000,178,497354,right,A. Pelmard,33157,France,250,FRA,FR,DF,DEF,Defender,France,250,FRA,FR
